Time,Record No,Azimuth,Pitch,Roll,Accel-X,Accel-Y,Accel-Z
22:11:11,0,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,1,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,2,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,3,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,4,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,5,1.7598156,1.5520369, -1.7548715,0.33713353, 0.20724809, 9.801413
22:11:11,6,-0.7421787,1.5410903, -1.2087132,0.33713353, 0.20724809, 9.801413
22:11:11,7,-0.7421787,1.5410903, -1.2087132,0.2653075, 0.12584522, 9.516502
22:11:11,8,-0.25317252,1.5408564, -1.2315283,0.2653075, 0.12584522, 9.516502
22:11:11,9,-0.25317252,1.5408564, -1.2315283,0.2988263, 0.08035539, 9.533262
22:11:11,10,-0.2522732,1.5408404, -1.2324276,0.2988263, 0.08035539, 9.533262
22:11:11,11,-0.2522732,1.5408404, -1.2324276,0.3036147, 0.06359598, 9.64579
22:11:11,12,-0.22286154,1.5408067, -1.2621635,0.3036147, 0.06359598, 9.64579
22:11:11,13,-0.22286154,1.5408067, -1.2621635,0.27967268, 0.07796119, 9.533262
22:11:12,14,-0.22235583,1.5408305, -1.2626693,0.27967268, 0.07796119, 9.533262
22:11:12,15,-0.22235583,1.5408305, -1.2626693,0.2653075, 0.16175826, 9.521291
22:11:12,16,-0.22714,1.5407034, -1.2578851,0.2653075, 0.16175826, 9.521291
22:11:12,17,-0.22714,1.5407034, -1.2578851,0.45205522, -0.1949778, 9.080758
22:11:12,18,-0.1724193,1.537368, -1.2820693,0.45205522, -0.1949778, 9.080758
22:11:12,19,-0.1724193,1.537368, -1.2820693,0.2964321, 0.106691614, 9.583541
22:11:12,20,-0.112408794,1.5391225, -1.3381231,0.2964321, 0.106691614, 9.583541
22:11:12,21,-0.112408794,1.5391225, -1.3381231,0.033069912, 0.30062196, 9.612271
22:11:12,22,-0.09264623,1.5369128, -1.3346109,0.033069912, 0.30062196, 9.612271
22:11:12,23,-0.09264623,1.5369128, -1.3346109,0.48796824, 0.42272624, 9.34412
22:11:12,24,-0.17257388,1.5323513, -1.2035798,0.48796824, 0.42272624, 9.34412
22:11:12,25,-0.17257388,1.5323513, -1.2035798,0.49515083, 0.55440736, 9.12146
22:11:12,26,-0.21805333,1.5300388, -1.1332924,0.49515083, 0.55440736, 9.12146
22:11:12,27,-0.21805333,1.5300388, -1.1332924,1.3690344, 0.05641338, 8.994567
22:11:12,28,-0.076191194,1.5273798, -1.2638944,1.3690344, 0.05641338, 8.994567
22:11:12,29,-0.076191194,1.5273798, -1.2638944,0.34192193, -0.0010474633, 9.830143
