Time,Record No,Azimuth,Pitch,Roll,Accel-X,Accel-Y,Accel-Z
22:15:31,0,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,1,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,2,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,3,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,4,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,5,-0.6306645,-0.09275786, -1.5854362,-1.2382512, 3.3580174, 7.8621097
22:15:31,6,-2.1928403,1.1077911, 0.14377157,-1.2382512, 3.3580174, 7.8621097
22:15:31,7,-2.1928403,1.1077911, 0.14377157,-1.4058453, 3.8727708, 7.950695
22:15:31,8,-2.5953138,1.1010189, 0.19662309,-1.4058453, 3.8727708, 7.950695
22:15:31,9,-2.5953138,1.1010189, 0.19662309,-2.6316767, 4.4258313, 7.301866
22:15:31,10,-2.603832,1.084418, 0.29510272,-2.6316767, 4.4258313, 7.301866
22:15:31,11,-2.603832,1.084418, 0.29510272,-3.3068414, 4.4617443, 8.824578
22:15:31,12,-2.732899,1.0666062, 0.4968126,-3.3068414, 4.4617443, 8.824578
22:15:31,13,-2.732899,1.0666062, 0.4968126,-3.5127428, 4.447379, 7.2444053
22:15:31,14,-2.7744286,1.0769436, 0.56412846,-3.5127428, 4.447379, 7.2444053
22:15:31,15,-2.7744286,1.0769436, 0.56412846,-2.6532245, 4.1504984, 7.8238025
22:15:31,16,-2.7821395,1.1105307, 0.5911538,-2.6532245, 4.1504984, 7.8238025
22:15:31,17,-2.7821395,1.1105307, 0.5911538,3.3059437, 5.2925324, 7.570017
22:15:32,18,-2.8116457,1.2849224, 0.7140663,3.3059437, 5.2925324, 7.570017
22:15:32,19,-2.8116457,1.2849224, 0.7140663,0.38262334, 0.80579853, 11.781418
22:15:32,20,-1.8070418,1.3364905, -0.22609137,0.38262334, 0.80579853, 11.781418
22:15:32,21,-1.8070418,1.3364905, -0.22609137,-1.4680946, 0.3532944, 13.167661
22:15:32,22,-0.81068635,1.3496605, -1.3988186,-1.4680946, 0.3532944, 13.167661
22:15:32,23,-0.81068635,1.3496605, -1.3988186,0.51430446, -0.21413141, 6.0449104
22:15:32,24,0.35916987,1.3459002, -2.6051412,0.51430446, -0.21413141, 6.0449104
22:15:32,25,0.35916987,1.3459002, -2.6051412,0.28206688, -0.22370823, 11.2666645
22:15:32,26,0.7086057,1.3466179, -2.9531195,0.28206688, -0.22370823, 11.2666645
22:15:32,27,0.7086057,1.3466179, -2.9531195,0.34192193, 0.15696985, 10.419117
22:15:32,28,0.5691839,1.399301, -2.4136724,0.34192193, 0.15696985, 10.419117
22:15:32,29,0.5691839,1.399301, -2.4136724,-0.6061819, -3.2116718, 9.437494
22:15:32,30,-0.40060705,1.4602336, -1.1557736,-0.6061819, -3.2116718, 9.437494
22:15:32,31,-0.40060705,1.4602336, -1.1557736,-1.9948189, 2.2016182, 9.38961
22:15:32,32,-0.17140688,1.4495285, -1.3024318,-1.9948189, 2.2016182, 9.38961
22:15:32,33,-0.17140688,1.4495285, -1.3024318,2.2524948, 1.8520646, 10.976966
22:15:32,34,-0.8713463,1.5038884, -0.3754142,2.2524948, 1.8520646, 10.976966
22:15:32,35,-0.8713463,1.5038884, -0.3754142,1.8526632, 0.30301616, 10.81416
22:15:32,36,-0.77417845,1.4598076, -0.3782004,1.8526632, 0.30301616, 10.81416
22:15:32,37,-0.77417845,1.4598076, -0.3782004,-0.060303956, 2.4745572, 11.80536
22:15:32,38,-0.9487407,1.3809059, -0.17260432,-0.060303956, 2.4745572, 11.80536
22:15:32,39,-0.9487407,1.3809059, -0.17260432,1.8167502, 1.3013983, 10.759093
22:15:32,40,-0.87304693,1.3794827, -0.27431065,1.8167502, 1.3013983, 10.759093
22:15:32,41,-0.87304693,1.3794827, -0.27431065,0.8207623, 0.8393173, 9.157372
22:15:32,42,-0.8646244,1.3937457, -0.33230197,0.8207623, 0.8393173, 9.157372
22:15:32,43,-0.8646244,1.3937457, -0.33230197,0.75372463, 1.0595839, 10.167726
22:15:32,44,-0.688216,1.4073484, -0.5291672,0.75372463, 1.0595839, 10.167726
22:15:32,45,-0.688216,1.4073484, -0.5291672,0.9069535, 0.6549638, 8.750359
22:15:32,46,-0.24184278,1.411346, -0.97880405,0.9069535, 0.6549638, 8.750359
22:15:33,47,-0.24184278,1.411346, -0.97880405,1.1344028, 0.3556886, 8.673744
22:15:33,48,0.010055184,1.4162616, -1.2273645,1.1344028, 0.3556886, 8.673744
22:15:33,49,0.010055184,1.4162616, -1.2273645,0.94286656, -0.50622404, 7.536498
22:15:33,50,0.4282159,1.4367962, -1.632225,0.94286656, -0.50622404, 7.536498
22:15:33,51,0.4282159,1.4367962, -1.632225,0.734571, -0.51819503, 9.693674
22:15:33,52,0.63726205,1.4688095, -1.8275056,0.734571, -0.51819503, 9.693674
22:15:33,53,0.63726205,1.4688095, -1.8275056,0.5861305, -0.12315175, 9.526079
22:15:33,54,0.61294067,1.4891554, -1.7959687,0.5861305, -0.12315175, 9.526079
22:15:33,55,0.61294067,1.4891554, -1.7959687,0.5717653, -0.111180745, 9.3560915
22:15:33,56,0.5887331,1.49119, -1.7707695,0.5717653, -0.111180745, 9.3560915
22:15:33,57,0.5887331,1.49119, -1.7707695,0.5909189, -0.38411975, 9.64579
22:15:33,58,0.59060746,1.4989206, -1.7712033,0.5909189, -0.38411975, 9.64579
22:15:33,59,0.59060746,1.4989206, -1.7712033,0.5765537, -0.07047931, 9.396792
22:15:33,60,0.36541092,1.4976919, -1.545973,0.5765537, -0.07047931, 9.396792
22:15:33,61,0.36541092,1.4976919, -1.545973,0.62204355, 0.07556699, 8.757541
22:15:33,62,0.19067025,1.488729, -1.3759178,0.62204355, 0.07556699, 8.757541
22:15:33,63,0.19067025,1.488729, -1.3759178,0.51430446, 0.4921581, 9.099912
22:15:33,64,0.09881457,1.4857067, -1.2865279,0.51430446, 0.4921581, 9.099912
22:15:33,65,0.09881457,1.4857067, -1.2865279,0.8686463, 0.087538, 9.85648
22:15:33,66,0.29706255,1.4758688, -1.4929388,0.8686463, 0.087538, 9.85648
22:15:33,67,0.29706255,1.4758688, -1.4929388,1.0218753, -0.7647978, 8.898799
22:15:33,68,0.30452454,1.4591279, -1.5124397,1.0218753, -0.7647978, 8.898799
22:15:33,69,0.30452454,1.4591279, -1.5124397,0.76090723, -0.16385318, 9.293842
22:15:33,70,0.18859313,1.4842353, -1.3931757,0.76090723, -0.16385318, 9.293842
22:15:33,71,0.18859313,1.4842353, -1.3931757,0.95483756, -0.197372, 9.605088
22:15:33,72,0.25375926,1.4960471, -1.4540149,0.95483756, -0.197372, 9.605088
22:15:33,73,0.25375926,1.4960471, -1.4540149,0.35868135, 1.2319664, 11.666496
22:15:33,74,0.22352351,1.522191, -1.4121102,0.35868135, 1.2319664, 11.666496
22:15:34,75,0.22352351,1.522191, -1.4121102,8.185327, 0.89438397, 13.878738
22:15:34,76,0.15337285,1.4861616, -1.3408911,8.185327, 0.89438397, 13.878738
22:15:34,77,0.15337285,1.4861616, -1.3408911,3.7057753, 0.025288755, 9.849297
22:15:34,78,0.053967066,1.479081, -1.246749,3.7057753, 0.025288755, 9.849297
22:15:34,79,0.053967066,1.479081, -1.246749,0.5813421, 0.10908581, 9.576358
22:15:34,80,0.10082149,1.4701453, -1.2977431,0.5813421, 0.10908581, 9.576358
22:15:34,81,0.10082149,1.4701453, -1.2977431,0.49275663, 0.49934068, 9.4351
22:15:34,82,0.20641956,1.4602287, -1.4081198,0.49275663, 0.49934068, 9.4351
22:15:34,83,0.20641956,1.4602287, -1.4081198,0.66992754, 0.30780455, 9.909152
22:15:34,84,0.22587137,1.4507948, -1.426637,0.66992754, 0.30780455, 9.909152
22:15:34,85,0.22587137,1.4507948, -1.426637,0.35628715, 0.027682956, 9.38961
22:15:34,86,0.19775896,1.4457372, -1.4017006,0.35628715, 0.027682956, 9.38961
22:15:34,87,0.19775896,1.4457372, -1.4017006,0.8854057, 0.3676596, 9.844508
22:15:34,88,0.16191603,1.4464133, -1.366171,0.8854057, 0.3676596, 9.844508
22:15:34,89,0.16191603,1.4464133, -1.366171,0.65556234, 0.087538, 9.983372
22:15:34,90,0.1589827,1.4617144, -1.3639115,0.65556234, 0.087538, 9.983372
22:15:34,91,0.1589827,1.4617144, -1.3639115,1.2134113, -0.31229368, 10.237158
22:15:34,92,0.2701723,1.4755417, -1.4789892,1.2134113, -0.31229368, 10.237158
22:15:34,93,0.2701723,1.4755417, -1.4789892,0.8997709, 0.45624506, 8.527698
22:15:34,94,0.2886021,1.47186, -1.4990749,0.8997709, 0.45624506, 8.527698
22:15:34,95,0.2886021,1.47186, -1.4990749,-2.6987143, 0.32456398, 9.131037
22:15:34,96,0.20055158,1.4843506, -1.4092009,-2.6987143, 0.32456398, 9.131037
22:15:34,97,0.20055158,1.4843506, -1.4092009,8.510938, 1.9598037, 15.5020075
22:15:34,98,0.29905704,1.4858063, -1.4987754,8.510938, 1.9598037, 15.5020075
22:15:34,99,0.29905704,1.4858063, -1.4987754,-5.9165215, 0.6142624, 5.0369515
22:15:34,100,0.28780362,1.5073956, -1.4889691,-5.9165215, 0.6142624, 5.0369515
22:15:34,101,0.28780362,1.5073956, -1.4889691,-8.418462, -0.21413141, 4.9268184
22:15:34,102,-1.6670983,1.5157987, 0.46676573,-8.418462, -0.21413141, 4.9268184
22:15:35,103,-1.6670983,1.5157987, 0.46676573,1.3810055, 0.43709144, 9.198074
22:15:35,104,-1.654378,1.4927698, 0.4562981,1.3810055, 0.43709144, 9.198074
22:15:35,105,-1.654378,1.4927698, 0.4562981,0.3060089, 0.8656536, 8.96823
22:15:35,106,-1.530023,1.4924982, 0.31677023,0.3060089, 0.8656536, 8.96823
22:15:35,107,-1.530023,1.4924982, 0.31677023,0.8399159, 0.21203649, 8.980202
22:15:35,108,-0.82021666,1.5131412, -0.41836575,0.8399159, 0.21203649, 8.980202
22:15:35,109,-0.82021666,1.5131412, -0.41836575,0.76808983, 0.33414078, 8.235605
22:15:35,110,-0.57041407,1.524777, -0.6686086,0.76808983, 0.33414078, 8.235605
22:15:35,111,-0.57041407,1.524777, -0.6686086,0.5574001, 0.16415246, 8.973019
22:15:35,112,-0.7838512,1.5337476, -0.44949096,0.5574001, 0.16415246, 8.973019
22:15:35,113,-0.7838512,1.5337476, -0.44949096,0.104895964, 0.40357262, 9.432706
22:15:35,114,-1.5196134,1.5371653, 0.30339497,0.104895964, 0.40357262, 9.432706
22:15:35,115,-1.5196134,1.5371653, 0.30339497,0.1551742, 0.11148002, 9.712828
22:15:35,116,-1.9832153,1.5363042, 0.77018005,0.1551742, 0.11148002, 9.712828
22:15:35,117,-1.9832153,1.5363042, 0.77018005,0.20545243, 0.17372926, 10.079141
22:15:35,118,-2.588948,1.5423973, 1.3751273,0.20545243, 0.17372926, 10.079141
22:15:35,119,-2.588948,1.5423973, 1.3751273,0.0019452889, -0.06569091, 9.6026945
22:15:35,120,-2.7687464,1.5380309, 1.5566013,0.0019452889, -0.06569091, 9.6026945
22:15:35,121,-2.7687464,1.5380309, 1.5566013,0.03067571, 0.008529344, 9.911546
22:15:35,122,-2.9811583,1.5388098, 1.769013,0.03067571, 0.008529344, 9.911546
22:15:35,123,-2.9811583,1.5388098, 1.769013,0.1743278, -0.21652561, 9.497349
22:15:35,124,-2.9698153,1.5494759, 1.7506709,0.1743278, -0.21652561, 9.497349
22:15:35,125,-2.9698153,1.5494759, 1.7506709,0.1455974, 0.039653964, 9.07597
22:15:35,126,-2.3969026,1.5528024, 1.1754055,0.1455974, 0.039653964, 9.07597
22:15:35,127,-2.3969026,1.5528024, 1.1754055,-0.13691841, 0.14499883, 7.5748053
22:15:35,128,-2.3851035,1.5427372, 1.1683447,-0.13691841, 0.14499883, 7.5748053
22:15:35,129,-2.3851035,1.5427372, 1.1683447,-0.20395605, 0.15457565, 8.4965725
22:15:35,130,-2.3513007,1.5166345, 1.1494949,-0.20395605, 0.15457565, 8.4965725
22:15:35,131,-2.3513007,1.5166345, 1.1494949,-0.17283143, 0.42751464, 9.281871
22:15:35,132,-1.9114075,1.5280803, 0.70695543,-0.17283143, 0.42751464, 9.281871
22:15:36,133,-1.9114075,1.5280803, 0.70695543,0.62204355, -0.10639234, 9.724798
22:15:36,134,-1.9010122,1.5238572, 0.69952214,0.62204355, -0.10639234, 9.724798
22:15:36,135,-1.9010122,1.5238572, 0.69952214,-0.13452421, 0.12823942, 9.423129
22:15:36,136,-1.9153346,1.5312973, 0.7138129,-0.13452421, 0.12823942, 9.423129
22:15:36,137,-1.9153346,1.5312973, 0.7138129,-0.21113867, 0.2503437, 8.628254
22:15:36,138,-2.2790527,1.55064, 1.0688069,-0.21113867, 0.2503437, 8.628254
22:15:36,139,-2.2790527,1.55064, 1.0688069,-0.43140522, 0.6405986, 11.228357
22:15:36,140,-2.4719932,1.5411203, 1.2623632,-0.43140522, 0.6405986, 11.228357
22:15:36,141,-2.4719932,1.5411203, 1.2623632,-0.35718498, 0.6597522, 8.000973
22:15:36,142,-3.0854254,1.5501145, 1.8759325,-0.35718498, 0.6597522, 8.000973
22:15:36,143,-3.0854254,1.5501145, 1.8759325,-1.3459903, 0.14978725, 14.216321
22:15:36,144,2.8477674,1.5483482, 2.2231822,-1.3459903, 0.14978725, 14.216321
22:15:36,145,2.8477674,1.5483482, 2.2231822,-1.9565117, 0.28386253, 12.490102
22:15:36,146,-3.0665429,1.5210092, 1.8577782,-1.9565117, 0.28386253, 12.490102
22:15:36,147,-3.0665429,1.5210092, 1.8577782,0.7848492, -0.4511574, 5.6211367
22:15:36,148,-2.720203,1.5164784, 1.5132146,0.7848492, -0.4511574, 5.6211367
22:15:36,149,-2.720203,1.5164784, 1.5132146,-1.9660885, -0.5804443, 7.9195704
22:15:36,150,-2.6615791,1.5045874, 1.453908,-1.9660885, -0.5804443, 7.9195704
22:15:36,151,-2.6615791,1.5045874, 1.453908,-0.5056255, -0.03696049, 8.577976
22:15:36,152,-2.6019557,1.5032725, 1.3904976,-0.5056255, -0.03696049, 8.577976
22:15:36,153,-2.6019557,1.5032725, 1.3904976,-4.547038, 1.1649288, 12.138154
22:15:36,154,-2.5552726,1.4967843, 1.3344662,-4.547038, 1.1649288, 12.138154
22:15:36,155,-2.5552726,1.4967843, 1.3344662,-0.22310968, 1.2726679, 10.158149
22:15:36,156,-2.0826514,1.4755461, 0.8695544,-0.22310968, 1.2726679, 10.158149
22:15:36,157,-2.0826514,1.4755461, 0.8695544,0.17672202, 0.15936404, 7.488614
22:15:36,158,-1.9286339,1.4630197, 0.7125576,0.17672202, 0.15936404, 7.488614
22:15:36,159,-1.9286339,1.4630197, 0.7125576,-0.3978864, 0.6717232, 10.960206
22:15:36,160,-1.8736343,1.467411, 0.65415514,-0.3978864, 0.6717232, 10.960206
22:15:37,161,-1.8736343,1.467411, 0.65415514,-0.49844286, -0.25243863, 15.25301
22:15:37,162,-2.0864942,1.4937099, 0.8655328,-0.49844286, -0.25243863, 15.25301
22:15:37,163,-2.0864942,1.4937099, 0.8655328,0.49515083, -0.041748893, 9.605088
