Time,Record No,Azimuth,Pitch,Roll,Accel-X,Accel-Y,Accel-Z
08:36:29,0,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,1,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,2,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,3,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,4,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,5,-1.9018137,1.2239953, 3.1348069,1.1176432, -5.289839, 8.077588
08:36:29,6,-2.011821,1.0524181, -3.0296726,1.1176432, -5.289839, 8.077588
08:36:29,7,-2.011821,1.0524181, -3.0296726,0.35868135, -4.8157873, 8.254759
08:36:29,8,-2.001567,1.0504405, -3.04033,0.35868135, -4.8157873, 8.254759
08:36:29,9,-2.001567,1.0504405, -3.04033,0.23418285, -4.825364, 8.412776
08:36:29,10,-1.9974335,1.0493923, -3.045418,0.23418285, -4.825364, 8.412776
08:36:29,11,-1.9974335,1.0493923, -3.045418,0.2964321, -4.7631145, 8.352921
08:36:29,12,-1.9914714,1.047254, -3.0543516,0.2964321, -4.7631145, 8.352921
08:36:29,13,-1.9914714,1.047254, -3.0543516,0.24136546, -4.8756423, 8.261941
08:36:29,14,-1.9854361,1.0423589, -3.063329,0.24136546, -4.8756423, 8.261941
08:36:29,15,-1.9854361,1.0423589, -3.063329,0.23897126, -4.8540945, 8.305037
08:36:29,16,-1.9753563,1.0358107, -3.0723732,0.23897126, -4.8540945, 8.305037
08:36:29,17,-1.9753563,1.0358107, -3.0723732,0.20784664, -4.969016, 8.367286
08:36:29,18,-1.9553735,1.0299981, -3.0839076,0.20784664, -4.969016, 8.367286
08:36:29,19,-1.9553735,1.0299981, -3.0839076,0.04743512, -5.0791492, 8.237999
08:36:29,20,-1.9427991,1.0276295, -3.090375,0.04743512, -5.0791492, 8.237999
08:36:29,21,-1.9427991,1.0276295, -3.090375,-0.014814123, -4.9881697, 8.156596
08:36:30,22,-1.9213454,1.0238976, -3.0997639,-0.014814123, -4.9881697, 8.156596
08:36:30,23,-1.9213454,1.0238976, -3.0997639,0.040252518, -5.0480247, 8.151808
08:36:30,24,-1.9126548,1.0209235, -3.1013489,0.040252518, -5.0480247, 8.151808
08:36:30,25,-1.9126548,1.0209235, -3.1013489,0.09053075, -5.0599957, 8.233211
08:36:30,26,-1.9101222,1.0172745, -3.1022663,0.09053075, -5.0599957, 8.233211
08:36:30,27,-1.9101222,1.0172745, -3.1022663,0.04504092, -5.0360537, 8.144626
08:36:30,28,-1.9096513,1.01501, -3.1029963,0.04504092, -5.0360537, 8.144626
08:36:30,29,-1.9096513,1.01501, -3.1029963,0.1479916, -5.158158, 8.230817
08:36:30,30,-1.9115951,1.0142703, -3.101035,0.1479916, -5.158158, 8.230817
08:36:30,31,-1.9115951,1.0142703, -3.101035,0.15278, -5.0001407, 8.257153
08:36:30,32,-1.9182467,1.0118531, -3.095602,0.15278, -5.0001407, 8.257153
08:36:30,33,-1.9182467,1.0118531, -3.095602,0.19587563, -4.9402857, 8.161385
08:36:30,34,-1.9237034,1.0093031, -3.0914605,0.19587563, -4.9402857, 8.161385
08:36:30,35,-1.9237034,1.0093031, -3.0914605,0.18151042, -5.014506, 8.211663
08:36:30,36,-1.922563,1.008942, -3.090417,0.18151042, -5.014506, 8.211663
08:36:30,37,-1.922563,1.008942, -3.090417,0.11207857, -5.0791492, 8.068011
08:36:30,38,-1.9194978,1.0087342, -3.0916274,0.11207857, -5.0791492, 8.068011
08:36:30,39,-1.9194978,1.0087342, -3.0916274,0.13123219, -5.0935144, 8.156596
08:36:30,40,-1.9159318,1.0084623, -3.0924556,0.13123219, -5.0935144, 8.156596
08:36:30,41,-1.9159318,1.0084623, -3.0924556,0.14320318, -5.1318216, 8.180538
08:36:30,42,-1.9184403,1.0071045, -3.0909154,0.14320318, -5.1318216, 8.180538
08:36:30,43,-1.9184403,1.0071045, -3.0909154,0.21502924, -5.06239, 8.163779
08:36:30,44,-1.9239216,1.0055625, -3.088545,0.21502924, -5.06239, 8.163779
08:36:30,45,-1.9239216,1.0055625, -3.088545,0.16714521, -5.086332, 8.288278
08:36:30,46,-1.9252928,1.0052782, -3.0886173,0.16714521, -5.086332, 8.288278
08:36:30,47,-1.9252928,1.0052782, -3.0886173,0.27488428, -5.088726, 8.094347
08:36:30,48,-1.9262301,1.0048798, -3.0886538,0.27488428, -5.088726, 8.094347
08:36:30,49,-1.9262301,1.0048798, -3.0886538,0.18869302, -5.0192943, 8.178144
08:36:30,50,-1.9260767,1.0050128, -3.0888004,0.18869302, -5.0192943, 8.178144
08:36:31,51,-1.9260767,1.0050128, -3.0888004,0.17911622, -5.086332, 8.245182
08:36:31,52,-1.9283227,1.0043797, -3.0877895,0.17911622, -5.086332, 8.245182
08:36:31,53,-1.9283227,1.0043797, -3.0877895,0.23657705, -5.110274, 8.180538
08:36:31,54,-1.9302187,1.0042834, -3.086599,0.23657705, -5.110274, 8.180538
08:36:31,55,-1.9302187,1.0042834, -3.086599,0.20545243, -4.992958, 8.132654
08:36:31,56,-1.9356655,1.0041387, -3.083391,0.20545243, -4.992958, 8.132654
08:36:31,57,-1.9356655,1.0041387, -3.083391,0.32995093, -5.0695724, 8.182933
08:36:31,58,-1.9430004,1.0023685, -3.0787961,0.32995093, -5.0695724, 8.182933
08:36:31,59,-1.9430004,1.0023685, -3.0787961,0.33473933, -5.0695724, 8.147019
08:36:31,60,-1.9465455,1.0010097, -3.0766811,0.33473933, -5.0695724, 8.147019
08:36:31,61,-1.9465455,1.0010097, -3.0766811,0.2964321, -5.0719666, 8.202086
08:36:31,62,-1.9465007,1.0011072, -3.076719,0.2964321, -5.0719666, 8.202086
08:36:31,63,-1.9465007,1.0011072, -3.076719,0.3036147, -5.110274, 8.118289
08:36:31,64,-1.9469025,1.0008656, -3.0765977,0.3036147, -5.110274, 8.118289
08:36:31,65,-1.9469025,1.0008656, -3.0765977,0.3203741, -5.064784, 8.163779
08:36:31,66,-1.9477226,1.0006337, -3.0770447,0.3203741, -5.064784, 8.163779
08:36:31,67,-1.9477226,1.0006337, -3.0770447,0.27727848, -5.139004, 8.194903
08:36:31,68,-1.9476159,1.000741, -3.0771704,0.27727848, -5.139004, 8.194903
